# Program:featureCounts v2.0.8; Command:"featureCounts" "-T" "4" "-p" "-a" "annotations/Homo_sapiens.GRCh38.chrX.gtf" "-o" "alignments/counts.txt" "alignments/SRR5223500Aligned.sortedByCoord.out.bam" "alignments/SRR5223505Aligned.sortedByCoord.out.bam" "alignments/SRR5223522Aligned.sortedByCoord.out.bam" "alignments/SRR5223543Aligned.sortedByCoord.out.bam" "alignments/SRR5223547Aligned.sortedByCoord.out.bam" "alignments/SRR5223570Aligned.sortedByCoord.out.bam" 
Geneid	Chr	Start	End	Strand	Length	alignments/SRR5223500Aligned.sortedByCoord.out.bam	alignments/SRR5223505Aligned.sortedByCoord.out.bam	alignments/SRR5223522Aligned.sortedByCoord.out.bam	alignments/SRR5223543Aligned.sortedByCoord.out.bam	alignments/SRR5223547Aligned.sortedByCoord.out.bam	alignments/SRR5223570Aligned.sortedByCoord.out.bam
ENSG00000198223	X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X	1268793;1268800;1268808;1268814;1268814;1268814;1268818;1268818;1268830;1268832;1268832;1268834;1268834;1268835;1268845;1268845;1268845;1274755;1274755;1274755;1274755;1274755;1274755;1274755;1274755;1274755;1274755;1274755;1274755;1274755;1274755;1274755;1274755;1281871;1282409;1282678;1282678;1282678;1282678;1282678;1282678;1282678;1282678;1282678;1282678;1282678;1282678;1282678;1282678;1282678;1282678;1282686;1285652;1285778;1285778;1285778;1285778;1285778;1285778;1285778;1285778;1285778;1285778;1285778;1285778;1285778;1285778;1285778;1285778;1287174;1288519;1288519;1288519;1288519;1288519;1288519;1288519;1288519;1288519;1288519;1288519;1288519;1288519;1288519;1288519;1288519;1288519;1288598;1288759;1288759;1288759;1288759;1288759;1288759;1288759;1288759;1288759;1288759;1288759;1288759;1288759;1288759;1288759;1288759;1288759;1290337;1290337;1290337;1290337;1290337;1290337;1290337;1290337;1290337;1290337;1290337;1290337;1290337;1290337;1290337;1290337;1290453;1294225;1294328;1294328;1294328;1294328;1294328;1294328;1294328;1294328;1294328;1294328;1294328;1294328;1294328;1294328;1294328;1294328;1295427;1295427;1295427;1295427;1295427;1295427;1295427;1295427;1295427;1295427;1295427;1295427;1295427;1295427;1295427;1295427;1300491;1300491;1300491;1300491;1300491;1300491;1300491;1300491;1300491;1300491;1300491;1300491;1300491;1300491;1302897;1303261;1303261;1303923;1303923;1303923;1303923;1303923;1303923;1303923;1303923;1303923;1303923;1303923;1305446;1305446;1305446;1305446;1305446;1305446;1305446;1305446;1305446;1305446;1305446;1305446;1305446;1305628;1309402;1309402;1309402;1309402;1309402;1309402;1309402;1309402;1309402;1309824;1309840;1322465;1322465;1322820;1325028;1325028	1268879;1268879;1268879;1268879;1268879;1268879;1268879;1268879;1268879;1268879;1268879;1268879;1268879;1268879;1268879;1268879;1268879;1274842;1274842;1274842;1274818;1274842;1274842;1274842;1274842;1274818;1274842;1274818;1274842;1274842;1274842;1274842;1274818;1282220;1282560;1282779;1282779;1282779;1282779;1282779;1282779;1282779;1282779;1282779;1282779;1282779;1283042;1282779;1282779;1282779;1282779;1282779;1285920;1285920;1285920;1285920;1285920;1285920;1285920;1285920;1285920;1285920;1285920;1285920;1285920;1285920;1285920;1285920;1285920;1287198;1288640;1288642;1288642;1288642;1288642;1288642;1288642;1288642;1288642;1288642;1288642;1288642;1288642;1288642;1288642;1288642;1288642;1288642;1289105;1288888;1288888;1288888;1288888;1288888;1288888;1288888;1288888;1288888;1288888;1288888;1288888;1288888;1288888;1288888;1288888;1290509;1290509;1290509;1290509;1290509;1290509;1290509;1290509;1290509;1290509;1290509;1290509;1290509;1290509;1290509;1290509;1290509;1294461;1294461;1294461;1294461;1294461;1294461;1294461;1294461;1294461;1294461;1294395;1294461;1294461;1294461;1294461;1294461;1294461;1295578;1295456;1295456;1295456;1295456;1295456;1295456;1295456;1295456;1295456;1295456;1295456;1295456;1295456;1295456;1295456;1300626;1300626;1300626;1300626;1300626;1300626;1300626;1300626;1300626;1300626;1300543;1300626;1300626;1300626;1302916;1303362;1303362;1304019;1304019;1304019;1304019;1304019;1304019;1304019;1304019;1304019;1304019;1304019;1305527;1305527;1305527;1305527;1305527;1305527;1305527;1305527;1305527;1305527;1305527;1305527;1305527;1305941;1309638;1309934;1309934;1309934;1309924;1309935;1309718;1310381;1309934;1309922;1309922;1323193;1322487;1323174;1325216;1325373	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	5175	6	5	3	3	4	1
ENSG00000126767	X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X	47635520;47635521;47636811;47637013;47637013;47637013;47637751;47637751;47638895;47638895;47639279;47641232;47641232;47641232;47648887;47649921;47649921;47649921;47650423;47650423;47650423;47650423	47636927;47636927;47636927;47637052;47637114;47637114;47638182;47638182;47639338;47639338;47639338;47641475;47641475;47641475;47649367;47650026;47650026;47650026;47650604;47650563;47650591;47650488	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	3399	201	276	87	222	246	53
ENSG00000267064	X;X;X;X;X;X;X;X;X;X;X;X;X	47658833;47658853;47659091;47659235;47659895;47659895;47672504;47672540;47672574;47685316;47689062;47689675;47689675	47659180;47660377;47659180;47659401;47660111;47661899;47672593;47672593;47672593;47685461;47692326;47692306;47690962	+;+;+;+;+;+;+;+;+;+;+;+;+	6568	1	1	0	0	1	0
ENSG00000102057	X;X;X;X;X;X;X;X;X;X;X;X;X	48960982;48961380;48966055;48966055;48966090;48966578;48966578;48966578;48966761;48966761;48966944;48966944;48969151	48962806;48962806;48966305;48966305;48966305;48966676;48966758;48966676;48966844;48966844;48967106;48968386;48971844	-;-;-;-;-;-;-;-;-;-;-;-;-	6478	4	0	0	0	0	3
ENSG00000175556	X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X	118974614;118974618;118974618;118975362;118976332;118976332;118978345;118978345;118978345;118978345;118978345;118978345;118982821;118982821;118982821;118982821;118986925;118986925;118989408;118989408;118989408;118989408;118989408;118989408;118990470;118990470;118990470;118990470;118990470;118990470;119006121;119006121;119006121;119006121;119006121;119006121;119009126;119009126;119009126;119009126;119009126;119009126;119011815;119011815;119011815;119011815;119011815;119011815;119012880;119012880;119013039;119013039;119013039;119013039;119014207;119014207;119014207;119014207;119014207;119014207;119017535;119017535;119017535;119017535;119017535;119017535	118975597;118975597;118975597;118975597;118976945;118976945;118978463;118978463;118978463;118978463;118978463;118978463;118982943;118982943;118982943;118982943;118987080;118987080;118989672;118989672;118989672;118989672;118989672;118989672;118990560;118990560;118990560;118990560;118990560;118990560;119006235;119006235;119006235;119006235;119006235;119006235;119009247;119009247;119009247;119009247;119009247;119009247;119011973;119011973;119011973;119011973;119011973;119011973;119013201;119013201;119013201;119013201;119013201;119013201;119014356;119014356;119014356;119014356;119014356;119014356;119018355;119017983;119022925;119018355;119017983;119018355	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	8611	46	48	55	63	54	2
ENSG00000175809	X	22272913	22274461	+	1549	0	0	0	2	0	0
ENSG00000232332	X	76029895	76030330	+	436	45	40	53	36	47	3
ENSG00000102390	X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X	76173040;76173049;76173062;76173585;76173585;76173585;76174890;76174890;76174890;76175473;76175473;76175473;76176881;76176881;76177616;76177616;76177623	76173168;76173168;76173168;76173650;76173650;76173650;76174949;76174949;76174949;76175613;76175613;76175613;76176992;76176992;76178314;76178196;76178755	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	1648	141	94	65	80	101	28
ENSG00000237252	X	76222637	76223097	+	461	9	0	4	0	2	0
ENSG00000201826	X	76244968	76245074	+	107	0	0	0	0	0	0
ENSG00000274398	X	76250183	76251796	-	1614	0	0	0	0	0	0
ENSG00000293700	X;X	964424;965271	964752;965367	-;-	426	0	0	0	0	0	0
ENSG00000234636	X;X	40735385;40738193	40735790;40738897	+;+	1111	1	0	1	0	0	0
ENSG00000293816	X;X;X;X	47321276;47322116;47322522;47322590	47322311;47322311;47322775;47322691	-;-;-;-	1290	0	0	0	0	0	0
ENSG00000293858	X;X;X;X;X;X;X	120642321;120665500;120670283;120729677;120752639;120752639;120752639	120642639;120665628;120670359;120730021;120752910;120752885;120752776	-;-;-;-;-;-;-	1142	0	0	4	0	2	0
ENSG00000293881	X;X;X;X;X;X;X;X;X	120668579;120717934;120735262;120735284;120736668;120736668;120740890;120752762;120752762	120668857;120718074;120735382;120735382;120736848;120736848;120741833;120753815;120753815	+;+;+;+;+;+;+;+;+	2720	2	0	0	0	1	1
ENSG00000293893	X;X;X;X	7238340;7239333;7250128;7252379	7238509;7239464;7250254;7252415	-;-;-;-	466	0	0	0	0	0	0
ENSG00000293994	X;X	153623568;153623960	153623653;153625196	+;+	1323	0	0	0	0	0	0
ENSG00000294004	X;X;X;X;X;X	70153632;70153632;70155940;70199685;70252422;70252422	70153870;70153870;70156004;70199846;70252509;70252557	-;-;-;-;-;-	602	0	0	0	0	0	0
ENSG00000294011	X;X;X;X;X;X;X;X	148371504;148371531;148371580;148383075;148383075;148383075;148384125;148417522	148371708;148371708;148371708;148383143;148383358;148383143;148384558;148417896	+;+;+;+;+;+;+;+	1298	0	0	0	0	0	0
ENSG00000294026	X;X	70088276;70090584	70088824;70090818	+;+	784	0	0	0	0	0	0
ENSG00000294030	X;X;X;X;X	30594445;30594456;30597135;30597135;30613743	30594721;30594721;30597369;30597369;30613842	-;-;-;-;-	612	0	0	0	0	0	0
ENSG00000294050	X	30612543	30613310	-	768	0	0	0	0	2	0
ENSG00000294091	X;X;X;X;X	48472835;48475087;48475130;48475879;48475879	48474191;48475188;48475188;48476097;48475960	-;-;-;-;-	1678	0	0	0	0	0	0
ENSG00000294104	X;X;X;X;X;X;X	5446865;5466490;5473454;5475029;5475175;5480715;5480800	5447295;5466544;5475379;5475379;5475240;5480910;5480947	-;-;-;-;-;-;-	2645	0	0	0	0	0	0
ENSG00000294283	X;X	99372398;99450512	99372726;99450583	+;+	401	0	0	0	0	0	0
ENSG00000231110	X;X	140216026;140216615	140216426;140216851	-;-	638	0	0	0	0	0	0
ENSG00000229012	X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X	8863857;8863861;8863861;8863861;8863861;8864317;8866672;8866672;8866672;8866672;8866672;8867502;8867502;8867511;8867511;8867511	8864092;8864088;8864092;8864092;8864088;8864490;8866814;8866814;8866814;8866814;8866814;8867642;8867662;8867596;8867623;8867650	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	714	0	0	0	0	0	0
ENSG00000294366	X;X	70436366;70444122	70436631;70444247	-;-	392	0	0	0	0	0	0
ENSG00000289923	X;X;X;X;X;X;X;X;X;X	107642924;107647826;107664849;107674990;107676105;107676131;107676834;107676834;107676834;107676834	107643125;107647976;107665101;107675202;107676332;107677035;107677043;107677018;107677040;107677060	-;-;-;-;-;-;-;-;-;-	1775	2	0	5	1	0	0
ENSG00000294370	X;X	3548950;3549555	3549391;3549825	-;-	713	0	0	0	0	0	0
ENSG00000294392	X;X	107627798;107628361	107628066;107628489	-;-	398	0	0	0	0	0	0
ENSG00000294407	X;X;X;X	42098961;42110394;42151991;42197768	42099024;42110473;42152130;42197859	+;+;+;+	376	0	0	0	0	0	0
ENSG00000294438	X	107717167	107717444	+	278	0	0	0	0	0	0
ENSG00000294448	X;X;X;X;X	133434687;133444777;133445704;133453273;133453273	133434917;133444965;133445821;133453428;133453435	+;+;+;+;+	701	0	0	0	0	0	0
ENSG00000294454	X;X	79367122;79394810	79367344;79395540	+;+	954	0	2	8	0	0	2
ENSG00000294456	X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X	25144399;25144402;25144402;25144414;25144431;25144442;25219947;25219947;25219947;25230073;25250089;25250089;25250089;25250089;25250089;25250373;25278756;25278756;25278756;25278756;25278756;25400598;25471955;25471955;25471955;25471955;25477740;25477740;25477740;25477740;25522319;25527731;25548072;25548072;25548072;25653872;25653872;25653872	25144538;25144538;25144538;25144538;25144538;25144538;25220026;25220026;25220026;25230306;25250220;25250220;25250220;25250220;25250220;25250405;25279159;25280049;25278842;25278842;25278842;25400879;25472036;25472036;25472036;25472036;25477771;25477771;25477771;25477771;25522865;25527777;25548225;25548225;25548225;25653992;25653992;25654002	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	3188	0	0	2	0	0	0
ENSG00000294484	X;X;X;X;X;X;X;X	25495674;25495674;25495677;25518300;25518300;25518300;25519231;25527602	25495999;25495999;25495999;25518377;25518375;25518375;25519376;25527648	-;-;-;-;-;-;-;-	597	0	0	1	0	0	0
ENSG00000289864	X;X;X	119605717;119606077;119606507	119605813;119607566;119606749	+;+;+	1587	0	0	0	0	0	0
ENSG00000294603	X;X;X	48490825;48495149;48501989	48491034;48496011;48502605	+;+;+	1690	1	2	0	0	1	0
ENSG00000294613	X;X	30447200;30454253	30447417;30454502	-;-	468	0	0	0	0	0	0
ENSG00000235189	X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X	129868743;129868743;129869064;129869064;129869125;129882254;129882259;129882259;129882259;129882259;129882259;129882259;129907309;129907863;129908388;129908388;129908388;129908467;129908467;129908467;129908467;129908467;129908467;129908467;129908467;129908467;129929599;129929758;129929758;129929758;129929758;129929758;129929758;129929758;129929758;129929758;129929758;129929758;129929758;129929758;129929758;129931869;129931869;129933694;129933694;129933702;129933702;129933702;129933702;129957461;129957461;129958961;129959427;129959427;129959427;129959427;129959427;129959427	129869296;129869296;129869296;129869296;129869296;129882402;129882402;129882402;129882402;129882402;129882402;129882402;129908466;129908553;129908466;129908466;129908466;129908553;129908553;129908553;129908553;129908553;129908553;129908553;129908553;129908553;129929895;129929895;129929895;129929895;129929895;129929895;129929895;129929895;129929895;129929895;129929895;129929895;129929895;129929895;129929895;129931943;129931943;129934575;129933751;129933830;129933835;129933776;129933801;129957608;129957578;129959331;129959613;129959712;129959613;129959679;129959646;129959868	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	4163	2	5	2	0	1	1
ENSG00000294726	X;X;X;X	92636890;92697998;92702664;92702664	92636971;92698109;92702940;92702934	+;+;+;+	471	0	0	0	0	0	0
ENSG00000294791	X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X	13387549;13387549;13387551;13387551;13387551;13415330;13415330;13419569;13419569;13423165;13423299;13423299;13423299;13424019;13430141;13430141;13430141	13387817;13387817;13387817;13387817;13387817;13415504;13415504;13420067;13419783;13423435;13423435;13423435;13423435;13424222;13430234;13430256;13430269	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	1547	0	0	0	0	0	0
ENSG00000226985	X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X	13333952;13334180;13334766;13334774;13334776;13334776;13334777;13334777;13335030;13335030;13335030;13335078;13335212;13335241;13335479;13335482;13335482;13335482;13335482;13335482;13335482;13335482;13335482;13335482;13335482;13335482;13335659;13336156;13336252;13336376;13336376;13336379;13336379;13336379;13336379;13336379;13336379;13336379;13336379;13336379;13336379;13336379;13336379;13336379;13336379;13336430;13337895;13337895;13337895;13337895;13337895;13337895;13337895;13337895;13337895;13337895;13337895;13337895;13337895;13337895;13337895;13337895;13337895;13337895;13337895;13339926;13341731;13372048;13372051;13372098;13372103;13372249;13372249;13372249;13372249;13372249;13372249;13372249;13372249;13372249;13372348;13372368;13372368;13372368;13372368;13372625;13373062;13373517;13373517;13373517;13373517;13373517;13373517;13373517;13373517;13373517;13373517;13373517;13373517;13373517;13373517;13373517;13373517;13373517;13375309;13375335;13375381;13375401;13375401;13375401;13375401;13375401;13375401;13375401;13375401;13375401;13375401;13375401;13375401;13375401;13375401;13375401;13375401;13375401;13375401;13375401;13375401;13375401;13375401;13375401;13375401;13375401;13375711;13375711;13377013;13377188;13377190;13377190;13377190;13377190;13377190;13377190;13377190;13377190;13377190;13377190;13377190;13377190;13377190;13377190;13377190;13377190;13377190;13377190;13377190;13377190;13377190;13377190;13377190;13379598;13379598;13379598;13379598;13379598;13379598;13379656;13380353;13380353;13380353;13380353;13380353;13382059;13384117;13384117;13387042;13387042;13395145;13395262;13395262;13395262;13395262;13395262;13395262;13395262;13395262;13395262;13395262;13395262;13395262;13395262;13395262;13395262;13395262;13397736;13397736;13397736;13397736;13402715;13402715;13402715;13402715;13402715;13402715;13402715;13402715;13402715;13402715;13402715;13402715;13402715;13402715;13402715;13402715;13402715	13335088;13335088;13335088;13335088;13335088;13335088;13335088;13335088;13335088;13335088;13335545;13335545;13335312;13335312;13335545;13335545;13335545;13335545;13335545;13335545;13335545;13335545;13335545;13335545;13335545;13335545;13335697;13336460;13336460;13336460;13336460;13336460;13336460;13336460;13336460;13336460;13336460;13336460;13336460;13336460;13336460;13336460;13336460;13336460;13336460;13336460;13337948;13337948;13337948;13337948;13337948;13337948;13337948;13337948;13337948;13337948;13337948;13337948;13337948;13337948;13337948;13337948;13337948;13337948;13337948;13340099;13341825;13372472;13372472;13372472;13372472;13372472;13372472;13372472;13372472;13372472;13372472;13372472;13372472;13372472;13372472;13372472;13372472;13372472;13372472;13373631;13373234;13373631;13373631;13373631;13373631;13373631;13373631;13373631;13373631;13373631;13373631;13373631;13373631;13373631;13373631;13373631;13373631;13373631;13375483;13375483;13375483;13375483;13375483;13375483;13375483;13375483;13375483;13375483;13375483;13375483;13375483;13375483;13375483;13375483;13375483;13375483;13375483;13375483;13375483;13375483;13375483;13375483;13375483;13375483;13375483;13375483;13376044;13376186;13377335;13377335;13377335;13377335;13377335;13377335;13377335;13377335;13377335;13377335;13377335;13377335;13377335;13377335;13377335;13377335;13377335;13377335;13377335;13377335;13377335;13377335;13377335;13377335;13377335;13379798;13379798;13379798;13379798;13379798;13379798;13379798;13381289;13380375;13380538;13381235;13381222;13382772;13384170;13384170;13387207;13387205;13395392;13395392;13395392;13395392;13395392;13395392;13395392;13395392;13395392;13395392;13395392;13395392;13395392;13395392;13395392;13395392;13395392;13397893;13397897;13397893;13397878;13403030;13403026;13403021;13403017;13403017;13403021;13403021;13403032;13403021;13403017;13403017;13403035;13403017;13403021;13403017;13403021;13403019	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	7470	4	2	0	4	0	0
ENSG00000294863	X;X	42696090;42696499	42696397;42696672	+;+	482	0	0	0	0	0	0
ENSG00000294999	X;X;X;X;X;X;X	129718026;129718028;129718267;129728306;129728306;129728609;129733867	129718339;129718339;129718339;129728889;129728461;129728889;129734390	+;+;+;+;+;+;+	1422	0	1	0	0	0	0
ENSG00000231830	X;X;X;X;X;X	154333948;154333953;154335012;154335012;154342142;154342142	154334251;154334274;154335102;154335102;154342182;154342182	-;-;-;-;-;-	459	0	0	0	0	0	0
ENSG00000295010	X;X;X;X	31014709;31049807;31069524;31070500	31015108;31049905;31069757;31070685	+;+;+;+	919	0	0	0	0	0	0
ENSG00000295156	X;X	71494772;71501886	71495320;71502117	-;-	781	1	4	1	0	0	0
ENSG00000289038	X	68498095	68498989	-	895	0	2	0	0	0	0
ENSG00000295165	X	107710832	107711144	-	313	0	0	0	0	0	0
ENSG00000197180	X;X;X;X;X;X;X;X;X	154424377;154424377;154424380;154424382;154427083;154428128;154428128;154428393;154428393	154424625;154424625;154424622;154424625;154427195;154428491;154428549;154428498;154428498	-;-;-;-;-;-;-;-;-	784	6	0	0	0	5	2
ENSG00000295228	X;X	9885503;9891064	9885945;9891196	-;-	576	0	2	0	0	0	0
ENSG00000290740	X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X	130477069;130485571;130487466;130491332;130493735;130495129;130510415;130511289;130512366;130513242;130513290;130513419;130513433;130513433;130513433;130513433;130513433;130513726;130513726;130513726;130513726;130513726;130513730;130515760;130515760;130515760;130515760;130515760;130515760;130524017;130524017;130524031;130524031;130524031;130524031;130524031;130524051;130524051;130524051	130477249;130485631;130487557;130491454;130493830;130495206;130510841;130511388;130512479;130513802;130513472;130513802;130513472;130513469;130513469;130513802;130513802;130513802;130513802;130513802;130513802;130513802;130513802;130515849;130515849;130515849;130515849;130515849;130515849;130524228;130524268;130524228;130524280;130524229;130524268;130524284;130524268;130524228;130524257	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	2191	2	2	0	0	1	0
